id,total,discountedTotal,userId,totalProducts,totalQuantity,id_products,title,price,quantity,total_products,discountPercentage,discountedTotal_products,thumbnail
19,22142.88,21308.13,19,5,12,56,Electric Stove,49.99,1,49.99,14.04,42.97,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/thumbnail.webp
19,22142.88,21308.13,19,5,12,97,Rolex Datejust,10999.99,2,21999.98,3.73,21179.38,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
19,22142.88,21308.13,19,5,12,71,Silver Pot With Glass Cap,39.99,1,39.99,5.7,37.71,https://cdn.dummyjson.com/product-images/kitchen-accessories/silver-pot-with-glass-cap/thumbnail.webp
19,22142.88,21308.13,19,5,12,69,Plate,3.99,5,19.950000000000003,7.31,18.49,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp
20,4711.88,4251.41,20,4,12,123,iPhone 13 Pro,1099.99,4,4399.96,9.37,3987.68,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp
20,4711.88,4251.41,20,4,12,36,Protein Powder,19.99,3,59.97,7.59,55.42,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
20,4711.88,4251.41,20,4,12,146,Feather Shuttlecock,5.99,2,11.98,2.95,11.63,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
20,4711.88,4251.41,20,4,12,89,Nike Baseball Cleats,79.99,3,239.96999999999997,18.04,196.68,https://cdn.dummyjson.com/product-images/mens-shoes/nike-baseball-cleats/thumbnail.webp
20,4711.88,4251.41,20,4,12,123,iPhone 13 Pro,1099.99,4,4399.96,9.37,3987.68,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp
20,4711.88,4251.41,20,4,12,36,Protein Powder,19.99,3,59.97,7.59,55.42,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
20,4711.88,4251.41,20,4,12,146,Feather Shuttlecock,5.99,2,11.98,2.95,11.63,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
20,4711.88,4251.41,20,4,12,89,Nike Baseball Cleats,79.99,3,239.96999999999997,18.04,196.68,https://cdn.dummyjson.com/product-images/mens-shoes/nike-baseball-cleats/thumbnail.webp
20,4711.88,4251.41,20,4,12,123,iPhone 13 Pro,1099.99,4,4399.96,9.37,3987.68,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp
20,4711.88,4251.41,20,4,12,36,Protein Powder,19.99,3,59.97,7.59,55.42,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
20,4711.88,4251.41,20,4,12,146,Feather Shuttlecock,5.99,2,11.98,2.95,11.63,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
20,4711.88,4251.41,20,4,12,89,Nike Baseball Cleats,79.99,3,239.96999999999997,18.04,196.68,https://cdn.dummyjson.com/product-images/mens-shoes/nike-baseball-cleats/thumbnail.webp
20,4711.88,4251.41,20,4,12,123,iPhone 13 Pro,1099.99,4,4399.96,9.37,3987.68,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp
20,4711.88,4251.41,20,4,12,36,Protein Powder,19.99,3,59.97,7.59,55.42,https://cdn.dummyjson.com/product-images/groceries/protein-powder/thumbnail.webp
20,4711.88,4251.41,20,4,12,146,Feather Shuttlecock,5.99,2,11.98,2.95,11.63,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
20,4711.88,4251.41,20,4,12,89,Nike Baseball Cleats,79.99,3,239.96999999999997,18.04,196.68,https://cdn.dummyjson.com/product-images/mens-shoes/nike-baseball-cleats/thumbnail.webp
21,12939.94,10966.03,21,3,6,79,Asus Zenbook Pro Dual Screen Laptop,1799.99,1,1799.99,11.14,1599.47,https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/thumbnail.webp
21,12939.94,10966.03,21,3,6,164,Gray Dress,34.99,4,139.96,14.28,119.97,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
21,12939.94,10966.03,21,3,6,192,Rolex Datejust Women,10999.99,1,10999.99,15.94,9246.59,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
21,12939.94,10966.03,21,3,6,79,Asus Zenbook Pro Dual Screen Laptop,1799.99,1,1799.99,11.14,1599.47,https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/thumbnail.webp
21,12939.94,10966.03,21,3,6,164,Gray Dress,34.99,4,139.96,14.28,119.97,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
21,12939.94,10966.03,21,3,6,192,Rolex Datejust Women,10999.99,1,10999.99,15.94,9246.59,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
21,12939.94,10966.03,21,3,6,79,Asus Zenbook Pro Dual Screen Laptop,1799.99,1,1799.99,11.14,1599.47,https://cdn.dummyjson.com/product-images/laptops/asus-zenbook-pro-dual-screen-laptop/thumbnail.webp
21,12939.94,10966.03,21,3,6,164,Gray Dress,34.99,4,139.96,14.28,119.97,https://cdn.dummyjson.com/product-images/tops/gray-dress/thumbnail.webp
21,12939.94,10966.03,21,3,6,192,Rolex Datejust Women,10999.99,1,10999.99,15.94,9246.59,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
22,307.92,296.47,22,3,8,16,Apple,1.99,4,7.96,12.62,6.96,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp
22,307.92,296.47,22,3,8,92,Sports Sneakers Off White Red,109.99,2,219.98,0.04,219.89,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
22,307.92,296.47,22,3,8,166,Tartan Dress,39.99,2,79.98,12.95,69.62,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
22,307.92,296.47,22,3,8,16,Apple,1.99,4,7.96,12.62,6.96,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp
22,307.92,296.47,22,3,8,92,Sports Sneakers Off White Red,109.99,2,219.98,0.04,219.89,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
22,307.92,296.47,22,3,8,166,Tartan Dress,39.99,2,79.98,12.95,69.62,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
22,307.92,296.47,22,3,8,16,Apple,1.99,4,7.96,12.62,6.96,https://cdn.dummyjson.com/product-images/groceries/apple/thumbnail.webp
22,307.92,296.47,22,3,8,92,Sports Sneakers Off White Red,109.99,2,219.98,0.04,219.89,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
22,307.92,296.47,22,3,8,166,Tartan Dress,39.99,2,79.98,12.95,69.62,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
23,2499.91,2123.87,23,2,9,127,Oppo K1,299.99,5,1499.95,18.29,1225.61,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/thumbnail.webp
23,2499.91,2123.87,23,2,9,134,Vivo S1,249.99,4,999.96,10.17,898.26,https://cdn.dummyjson.com/product-images/smartphones/vivo-s1/thumbnail.webp
23,2499.91,2123.87,23,2,9,127,Oppo K1,299.99,5,1499.95,18.29,1225.61,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/thumbnail.webp
23,2499.91,2123.87,23,2,9,134,Vivo S1,249.99,4,999.96,10.17,898.26,https://cdn.dummyjson.com/product-images/smartphones/vivo-s1/thumbnail.webp
24,30299.94,26780.04,24,2,6,117,Sportbike Motorcycle,7499.99,4,29999.96,11.58,26525.96,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
24,30299.94,26780.04,24,2,6,128,Realme C35,149.99,2,299.98,15.3,254.08,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp
24,30299.94,26780.04,24,2,6,117,Sportbike Motorcycle,7499.99,4,29999.96,11.58,26525.96,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
24,30299.94,26780.04,24,2,6,128,Realme C35,149.99,2,299.98,15.3,254.08,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp
25,1228.35,1070.83,25,5,15,32,Milk,3.49,2,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
25,1228.35,1070.83,25,5,15,106,Apple Watch Series 4 Gold,349.99,3,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
25,1228.35,1070.83,25,5,15,35,Potatoes,2.29,5,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
25,1228.35,1070.83,25,5,15,110,Selfie Lamp with iPhone,14.99,4,59.96,19.4,48.33,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
25,1228.35,1070.83,25,5,15,103,Apple HomePod Mini Cosmic Grey,99.99,1,99.99,18.1,81.89,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
25,1228.35,1070.83,25,5,15,32,Milk,3.49,2,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
25,1228.35,1070.83,25,5,15,106,Apple Watch Series 4 Gold,349.99,3,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
25,1228.35,1070.83,25,5,15,35,Potatoes,2.29,5,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
25,1228.35,1070.83,25,5,15,110,Selfie Lamp with iPhone,14.99,4,59.96,19.4,48.33,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
25,1228.35,1070.83,25,5,15,103,Apple HomePod Mini Cosmic Grey,99.99,1,99.99,18.1,81.89,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
25,1228.35,1070.83,25,5,15,32,Milk,3.49,2,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
25,1228.35,1070.83,25,5,15,106,Apple Watch Series 4 Gold,349.99,3,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
25,1228.35,1070.83,25,5,15,35,Potatoes,2.29,5,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
25,1228.35,1070.83,25,5,15,110,Selfie Lamp with iPhone,14.99,4,59.96,19.4,48.33,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
25,1228.35,1070.83,25,5,15,103,Apple HomePod Mini Cosmic Grey,99.99,1,99.99,18.1,81.89,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
25,1228.35,1070.83,25,5,15,32,Milk,3.49,2,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
25,1228.35,1070.83,25,5,15,106,Apple Watch Series 4 Gold,349.99,3,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
25,1228.35,1070.83,25,5,15,35,Potatoes,2.29,5,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
25,1228.35,1070.83,25,5,15,110,Selfie Lamp with iPhone,14.99,4,59.96,19.4,48.33,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
25,1228.35,1070.83,25,5,15,103,Apple HomePod Mini Cosmic Grey,99.99,1,99.99,18.1,81.89,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
25,1228.35,1070.83,25,5,15,32,Milk,3.49,2,6.98,13.74,6.02,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
25,1228.35,1070.83,25,5,15,106,Apple Watch Series 4 Gold,349.99,3,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
25,1228.35,1070.83,25,5,15,35,Potatoes,2.29,5,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
25,1228.35,1070.83,25,5,15,110,Selfie Lamp with iPhone,14.99,4,59.96,19.4,48.33,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
25,1228.35,1070.83,25,5,15,103,Apple HomePod Mini Cosmic Grey,99.99,1,99.99,18.1,81.89,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
26,1111.84,1021.64,26,4,16,122,iPhone 6,299.99,3,899.97,6.69,839.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
26,1111.84,1021.64,26,4,16,63,Kitchen Sieve,7.99,4,31.96,18.91,25.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
26,1111.84,1021.64,26,4,16,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,4,119.96,13.85,103.35,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
26,1111.84,1021.64,26,4,16,153,Volleyball,11.99,5,59.95,12.25,52.61,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
26,1111.84,1021.64,26,4,16,122,iPhone 6,299.99,3,899.97,6.69,839.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
26,1111.84,1021.64,26,4,16,63,Kitchen Sieve,7.99,4,31.96,18.91,25.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
26,1111.84,1021.64,26,4,16,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,4,119.96,13.85,103.35,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
26,1111.84,1021.64,26,4,16,153,Volleyball,11.99,5,59.95,12.25,52.61,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
26,1111.84,1021.64,26,4,16,122,iPhone 6,299.99,3,899.97,6.69,839.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
26,1111.84,1021.64,26,4,16,63,Kitchen Sieve,7.99,4,31.96,18.91,25.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
26,1111.84,1021.64,26,4,16,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,4,119.96,13.85,103.35,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
26,1111.84,1021.64,26,4,16,153,Volleyball,11.99,5,59.95,12.25,52.61,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
26,1111.84,1021.64,26,4,16,122,iPhone 6,299.99,3,899.97,6.69,839.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-6/thumbnail.webp
26,1111.84,1021.64,26,4,16,63,Kitchen Sieve,7.99,4,31.96,18.91,25.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
26,1111.84,1021.64,26,4,16,108,iPhone 12 Silicone Case with MagSafe Plum,29.99,4,119.96,13.85,103.35,https://cdn.dummyjson.com/product-images/mobile-accessories/iphone-12-silicone-case-with-magsafe-plum/thumbnail.webp
26,1111.84,1021.64,26,4,16,153,Volleyball,11.99,5,59.95,12.25,52.61,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
27,111014.85,100496.36,27,4,15,192,Rolex Datejust Women,10999.99,4,43999.96,15.94,36986.37,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
27,111014.85,100496.36,27,4,15,97,Rolex Datejust,10999.99,5,54999.95,3.73,52948.45,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
27,111014.85,100496.36,27,4,15,20,Cooking Oil,4.99,3,14.97,9.33,13.57,https://cdn.dummyjson.com/product-images/groceries/cooking-oil/thumbnail.webp
27,111014.85,100496.36,27,4,15,113,Generic Motorcycle,3999.99,3,11999.97,12.1,10547.97,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
27,111014.85,100496.36,27,4,15,192,Rolex Datejust Women,10999.99,4,43999.96,15.94,36986.37,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
27,111014.85,100496.36,27,4,15,97,Rolex Datejust,10999.99,5,54999.95,3.73,52948.45,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
27,111014.85,100496.36,27,4,15,20,Cooking Oil,4.99,3,14.97,9.33,13.57,https://cdn.dummyjson.com/product-images/groceries/cooking-oil/thumbnail.webp
27,111014.85,100496.36,27,4,15,113,Generic Motorcycle,3999.99,3,11999.97,12.1,10547.97,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
27,111014.85,100496.36,27,4,15,192,Rolex Datejust Women,10999.99,4,43999.96,15.94,36986.37,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
27,111014.85,100496.36,27,4,15,97,Rolex Datejust,10999.99,5,54999.95,3.73,52948.45,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
27,111014.85,100496.36,27,4,15,20,Cooking Oil,4.99,3,14.97,9.33,13.57,https://cdn.dummyjson.com/product-images/groceries/cooking-oil/thumbnail.webp
27,111014.85,100496.36,27,4,15,113,Generic Motorcycle,3999.99,3,11999.97,12.1,10547.97,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
27,111014.85,100496.36,27,4,15,192,Rolex Datejust Women,10999.99,4,43999.96,15.94,36986.37,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/thumbnail.webp
27,111014.85,100496.36,27,4,15,97,Rolex Datejust,10999.99,5,54999.95,3.73,52948.45,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
27,111014.85,100496.36,27,4,15,20,Cooking Oil,4.99,3,14.97,9.33,13.57,https://cdn.dummyjson.com/product-images/groceries/cooking-oil/thumbnail.webp
27,111014.85,100496.36,27,4,15,113,Generic Motorcycle,3999.99,3,11999.97,12.1,10547.97,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
28,5944.77,5531.37,28,6,23,182,Green Crystal Earring,29.99,5,149.95,15.24,127.1,https://cdn.dummyjson.com/product-images/womens-jewellery/green-crystal-earring/thumbnail.webp
28,5944.77,5531.37,28,6,23,64,Knife,14.99,2,29.98,18.86,24.33,https://cdn.dummyjson.com/product-images/kitchen-accessories/knife/thumbnail.webp
28,5944.77,5531.37,28,6,23,46,Plant Pot,14.99,3,44.97,6.84,41.89,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
28,5944.77,5531.37,28,6,23,185,Black & Brown Slipper,19.99,5,99.94999999999999,3.33,96.62,https://cdn.dummyjson.com/product-images/womens-shoes/black-&-brown-slipper/thumbnail.webp
28,5944.77,5531.37,28,6,23,175,White Faux Leather Backpack,39.99,3,119.97,15.2,101.73,https://cdn.dummyjson.com/product-images/womens-bags/white-faux-leather-backpack/thumbnail.webp
28,5944.77,5531.37,28,6,23,81,Lenovo Yoga 920,1099.99,5,5499.95,6.55,5139.7,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
29,2359.84,2077.88,29,4,16,174,Prada Women Bag,599.99,3,1799.97,14.09,1546.35,https://cdn.dummyjson.com/product-images/womens-bags/prada-women-bag/thumbnail.webp
29,2359.84,2077.88,29,4,16,102,Apple Airpower Wireless Charger,79.99,5,399.95,4.48,382.03,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
29,2359.84,2077.88,29,4,16,48,Bamboo Spatula,7.99,5,39.95,2.84,38.82,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
29,2359.84,2077.88,29,4,16,141,Basketball Rim,39.99,3,119.97,7.74,110.68,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
29,2359.84,2077.88,29,4,16,174,Prada Women Bag,599.99,3,1799.97,14.09,1546.35,https://cdn.dummyjson.com/product-images/womens-bags/prada-women-bag/thumbnail.webp
29,2359.84,2077.88,29,4,16,102,Apple Airpower Wireless Charger,79.99,5,399.95,4.48,382.03,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
29,2359.84,2077.88,29,4,16,48,Bamboo Spatula,7.99,5,39.95,2.84,38.82,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
29,2359.84,2077.88,29,4,16,141,Basketball Rim,39.99,3,119.97,7.74,110.68,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
29,2359.84,2077.88,29,4,16,174,Prada Women Bag,599.99,3,1799.97,14.09,1546.35,https://cdn.dummyjson.com/product-images/womens-bags/prada-women-bag/thumbnail.webp
29,2359.84,2077.88,29,4,16,102,Apple Airpower Wireless Charger,79.99,5,399.95,4.48,382.03,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
29,2359.84,2077.88,29,4,16,48,Bamboo Spatula,7.99,5,39.95,2.84,38.82,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
29,2359.84,2077.88,29,4,16,141,Basketball Rim,39.99,3,119.97,7.74,110.68,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/thumbnail.webp
